Raymond Anthony Townsend, 20/12/1955, San Jose, CA, 00/00/0000
Christopher Corchiani, 28/03/1968, Coral Gables, FL, 00/00/0000
Jermareo B. Davidson, 17/11/1984, Atlanta, GA, 00/00/0000
James Richard Petersen, 22/02/1962, Minneapolis, MN, 00/00/0000
David Anthony Noel, 27/02/1984, Durham, NC, 00/00/0000
Coniel Norman, 24/09/1953, Detroit, MI, 00/00/0000
Edward Joseph Erban, 06/07/1921, Oshkosh, WI, 17/05/2008
Rex Everett Chapman, 05/10/1967, Bowling Green, KY, 00/00/0000
Emmette Bryant, 04/11/1938, Chicago, IL, 00/00/0000
Adam John Morrison, 19/07/1984, Casper, WY, 00/00/0000
Arvid Kramer, 02/10/1956, Fulda, MN, 00/00/0000
Rasual Butler, 23/05/1979, Philadelphia, PA, 00/00/0000
Glenn Reed Adams, 04/04/1917, Carpentersville, IL, 31/03/2011
Tom Wayne Hovasse, 31/01/1967, Durango, CO, 00/00/0000
Keith Kensel Owens, 31/05/1969, San Francisco, CA, 00/00/0000
Dominique O'Neal Jones, 15/10/1988, Lake Wales, FL, 00/00/0000
Negele Oscar Knight, 06/03/1967, Detroit, MI, 00/00/0000
Jamison Rudy Van Brewer, 19/11/1980, East Point, GA, 00/00/0000
Terry Duerod, 29/07/1956, Royal Oak, MI, 00/00/0000
Dontae' Antijuaine Jones, 02/06/1975, Nashville, TN, 00/00/0000
Rickie O'Neal Winslow, 26/07/1964, Houston, TX, 00/00/0000
Dennis Eugene Hamilton, 08/05/1944, Huntington Beach, CA, 18/06/2012
Ben Camey Wallace, 10/09/1974, White Hall, AL, 00/00/0000
Michael David Holton, 04/08/1961, Seattle, WA, 00/00/0000
Randy Brown, 22/05/1968, Chicago, IL, 00/00/0000
Raymond Brown, 05/07/1965, Atlanta, GA, 00/00/0000
Alonzo Edward Gee, 29/05/1987, Riviera Beach, FL, 00/00/0000
Michael Louis Bratz, 17/10/1955, Lompoc, CA, 00/00/0000
Andray Blatche, 22/08/1986, Syracuse, NY, 00/00/0000
Kenneth R. Battle, 10/10/1964, Aurora, IL, 00/00/0000
Rollen F. Hans, 13/04/1931, Pasadena, CA, 00/00/0000
Robert J. Hite, 12/01/1984, Cincinnati, OH, 00/00/0000
Michael Phelps, 03/10/1961, Vicksburg, MS, 00/00/0000
Willie Long, 01/03/1950, Fort Wayne, IN, 00/00/0000
Byron Thomas Tolbert, 16/10/1965, Long Beach, CA, 00/00/0000
Charles H. Chuckovits, 10/07/1912, Akron, OH, 12/08/1991
Ryan Ashley Robertson, 02/10/1976, Lawton, OK, 00/00/0000
Richard V. Guerin, 29/05/1932, New York, NY, 00/00/0000
David Albert DeBusschere, 16/10/1940, Detroit, MI, 14/05/2003
James L. Fox, 07/04/1943, Atlanta, GA, 00/00/0000
Jerry Lee Bird, 02/02/1935, Corbin, KY, 00/00/0000
Chadwick Oliver Kinch, 22/05/1958, Perth Amboy, NJ, 03/04/1994
Robin Byron Lopez, 01/04/1988, North Hollywood, CA, 00/00/0000
Lionel Eugene Hollins, 19/10/1953, Arkansas City, KS, 00/00/0000
Edward M. Melvin, 13/02/1916, (ht) Pittsburgh, PA, 30/07/2004
James Robert Johnstone, 20/09/1960, New Canaan, CT, 00/00/0000
Morlon David Wiley, 24/09/1966, New Orleans, LA, 00/00/0000
Audley Brindley, 31/12/1923, Mineola, NY, 19/11/1957
Artis Gilmore, 21/09/1948, Chipley, FL, 00/00/0000
Jeffrey Wallace Nordgaard, 23/02/1973, Dawson, MN, 00/00/0000
Jabari Montsho Smith, 12/02/1977, Atlanta, GA, 00/00/0000
Khalid Reeves, 15/07/1972, Queens, NY, 00/00/0000
Jason Victor Smith, 02/03/1986, Greeley, CO, 00/00/0000
Jamal Wesley Sampson, 05/05/1983, Inglewood, CA, 00/00/0000
Dedrick Etan Thomas, 01/04/1978, New York, NY, 00/00/0000
Alex Scales, 03/07/1978, Racine, WI, 00/00/0000
Keith Orlando Herron, 14/06/1956, Memphis, TN, 00/00/0000
Anthony Eugene Jackson, 17/01/1958, Lexington, KY, 00/00/0000
Kelly Deshawn McCarty, 24/08/1975, Chicago, IL, 00/00/0000
Tony B. Jackson, 07/11/1942, Brooklyn, NY, 28/10/2005
Edward Charles O'Bannon, 14/08/1972, Los Angeles, CA, 00/00/0000
Darrell Antwonne Arthur , 25/03/1988, Dallas, TX, 00/00/0000
Ruben Nathaniel Patterson, 31/07/1975, Cleveland, OH, 00/00/0000
Oscar Joshua Boone, 21/11/1984, Mount Airy, MD, 00/00/0000
Daniel Hiram Gibson, 27/02/1986, Houston, TX, 00/00/0000
Darington O'Neal Hobson, 29/09/1987, Las Vegas, NV, 00/00/0000
Christopher Aaron Engler, 01/03/1959, Stillwater, MN, 00/00/0000
Anthony Todd Farmer, 03/01/1970, Los Angeles, CA, 00/00/0000
Reggie Williams, 14/09/1986, Prince George, VA, 00/00/0000
Reggie Williams, 05/03/1964, Baltimore, MD, 00/00/0000
Jamal Mashburn, 29/11/1972, New York, NY, 00/00/0000
Lennox Dominique Dehere, 12/09/1971, New York, NY, 00/00/0000
George Trapp, 11/07/1948, Detroit, MI, 21/01/2002
James K. Darrow, 25/09/1937, Akron, OH, 08/06/1987
Clifford Trent Robinson, 13/03/1960, Oakland, CA, 00/00/0000
Clifford Ralph Robinson, 16/12/1966, Buffalo, NY, 00/00/0000
Derrick Caracter, 04/05/1988, Fanwood, NJ, 00/00/0000
Spencer Haywood, 22/04/1949, Silver City, MS, 00/00/0000
James V. Foster, 16/12/1951, Jersey City, NJ, 00/00/0000
Stanley Brown, 27/06/1929, Philadelphia, PA, 02/08/2009
Shaun Livingston, 11/09/1985, Peoria, IL, 00/00/0000
Eddy Curry, 05/12/1982, South Holland, IL, 00/00/0000
Chester J. Aubuchon, 18/05/1916, Gary, IN, 14/04/2005
Mychel Thompson, 01/06/1988, Los Angeles, CA, 00/00/0000
Forest John Weber, 18/03/1918, Rushville, IN, 06/01/1990
James W. Davis, 18/12/1941, Muncie, IN, 00/00/0000
Antonio Harvey, 06/07/1970, Pascagoula, MS, 00/00/0000
Clifford Eugene Barker, 15/01/1921, Yorktown, IN, 17/03/1998
James Patrick Johnson, 20/02/1987, Cheyenne, WY, 00/00/0000
JaJuan Markeis Johnson, 08/02/1989, Indianapolis, IN, 00/00/0000
Horace L. Walker, 07/04/1937, Chester, PA, 07/06/2001
John M. Orr, 10/06/1927, Yale, KS, 00/00/0000
LaSalle Thompson, 23/06/1961, Cincinnati, OH, 00/00/0000
Art Anderson, 00/00/0000, (ht) Chicago, IL, 00/00/0000
Jonathan Corey Crowder, 13/04/1969, Carrollton, GA, 00/00/0000
Clarence Weatherspoon, 08/09/1970, Crawford, MS, 00/00/0000
David Dirk Hoppen, 13/03/1964, Omaha, NE, 00/00/0000
Linton Rodney Townes, 30/11/1959, Richmond, VA, 00/00/0000
Larry Darnell Hughes, 23/01/1979, St. Louis, MO, 00/00/0000
Robert Neu, 28/06/1917, Chicago, IL, 07/02/1971
Xavier James Silas, 22/01/1988, San Antonio, TX, 00/00/0000
Edward Williams, 06/06/1946, Boulder, CO, 00/00/0000
Charles Leon Williams, 31/12/1953, Columbus, OH, 00/00/0000
John Givens, 12/05/1926, McHenry, KY, 08/12/2009
Dexter Jerome Pittman, 02/03/1988, Rosenberg, TX, 00/00/0000
Charles E. Williams, 05/09/1943, Colorado Springs, CO, 00/00/0000
John Sebastian, 00/00/0000, Odin, IL, 00/00/0000
Samuel Jones, 24/06/1933, Wilmington, NC, 00/00/0000
Adrian Bernard Caldwell, 04/07/1966, Falls County, TX, 00/00/0000
Matthew Vincent Walsh, 02/12/1982, Holland, PA, 00/00/0000
Anthony Montreace Grundy, 15/04/1979, Louisville, KY, 00/00/0000
Perry Victor Moss, 11/11/1958, Tucson, AZ, 00/00/0000
Jerome Clay Whitehead, 30/09/1956, Waukegan, IL, 00/00/0000
Orbie Lee Bowling, 21/03/1939, , KY, 00/00/0000
LaFarrell Darnell Mee, 11/02/1971, Cleveland, TN, 00/00/0000
Derrick Jonathon Dial, 20/12/1975, Detroit, MI, 00/00/0000
Kendall Cedric Gill, 25/05/1968, Chicago, IL, 00/00/0000
David A. Stallworth, 20/12/1941, Dallas, TX, 00/00/0000
Robert Shaw, 22/05/1921, Richwood, OH, 10/04/2011
Mark Ellsworth Madsen, 28/01/1976, Walnut Creek, CA, 00/00/0000
Avery Johnson, 25/03/1965, New Orleans, LA, 00/00/0000
Roger Dale Phegley, 16/10/1956, East Peoria, IL, 00/00/0000
Ronnie Goodall Cavenall, 30/04/1959, Beaumont, TX, 00/00/0000
William Henry Bacon, 05/07/1948, Louisville, KY, 00/00/0000
Adam Thomas Keefe, 22/02/1970, Irvine, CA, 00/00/0000
Gary A. Phillips, 07/12/1939, Quincy, IL, 00/00/0000
Acie Law, 25/01/1985, Dallas, TX, 00/00/0000
Clifton Pondexter, 15/09/1954, Fresno, CA, 00/00/0000
Harold T. Hutcheson, 16/05/1920, (ht) Hopkins, MO, 17/09/1991
Gawen Deangelo Wells, 20/09/1976, Muncie, IN, 00/00/0000
Lynn Greer, 23/10/1979, Philadelphia, PA, 00/00/0000
George Wilson, 09/05/1942, Meridian, MS, 00/00/0000
George William Wilson, 03/02/1914, Chicago, IL, 23/11/1978
William Allen Edwards, 22/09/1971, Middletown, OH, 00/00/0000
Monte Corwin Towe, 27/09/1953, Marion, IN, 00/00/0000
Josh Douglas Harrellson, 12/12/1989, St. Charles, MO, 00/00/0000
John W. Austin, 31/08/1944, Washington, DC, 00/00/0000
Lloyd Neal, 10/12/1950, Talbottom, GA, 00/00/0000
Rory Darnell Sparrow, 12/06/1958, Suffolk, VA, 00/00/0000
Edward Adam Davis, 05/06/1989, Washington, DC, 00/00/0000
Anthony Lamar Tolliver, 01/06/1985, Springfield, MO, 00/00/0000
Brian Darnell Oliver, 01/06/1968, Chicago, IL, 00/00/0000
Robert Alexander Blackwell, 27/06/1970, Toms River, NJ, 00/00/0000
Peter Maravich, 20/08/1920, Logstown, PA, 15/04/1987
Brian Martin, 18/08/1962, Fort Smith, AR, 00/00/0000
Demetrius Calip, 18/11/1969, Flint, MI, 00/00/0000
Harry Shor, 08/06/1923, (ht) Chicago, IL, 15/10/1994
Henry Dickerson, 27/11/1951, Beckley, WV, 00/00/0000
Daniel Ray Ainge, 17/03/1959, Eugene, OR, 00/00/0000
Dwayne Whitfield, 21/08/1972, Aberdeen, MS, 00/00/0000
Matthew Patrick Maloney, 06/12/1971, Silver Spring, MD, 00/00/0000
John Turley Dillon, 08/01/1924, Savannah, GA, 18/01/2004
Jimmy Allen Oliver, 12/07/1969, Menifee, AR, 00/00/0000
Daniel George Ewing, 26/03/1983, Milton, FL, 00/00/0000
Norm Richardson, 24/07/1979, Brooklyn, NY, 00/00/0000
Larue Martin, 30/03/1950, Chicago, IL, 00/00/0000
Andrew Johnson, 08/11/1932, Kalamazoo, MI, 30/08/2002
Anthony Mark Johnson, 10/10/1974, Charleston, SC, 00/00/0000
Luther Harris, 00/00/0000, Wood River, IL, 00/00/0000
Michael Price, 11/09/1948, Russellville, KY, 00/00/0000
Lucious H. Harris, 18/12/1970, Los Angeles, CA, 00/00/0000
Edward S. Spotovich, 06/05/1916, Pittsburgh, PA, 07/09/2002
Alfred A. Bianchi, 26/03/1932, Long Island City, NY, 00/00/0000
Joseph Pace, 18/12/1953, New Brunswick, NJ, 00/00/0000
Derrick Joseph Chievous, 03/07/1967, New York, NY, 00/00/0000
Darius LaVar Miles, 09/10/1981, Belleville, IL, 00/00/0000
Wilbert B. Frazier, 24/08/1942, Minden, LA, 00/00/0000
Kenneth Satterfield, 12/04/1981, New York, NY, 00/00/0000
William Bruce Hale, 30/08/1918, Medford, OR, 30/12/1980
Glenn R. Hansen, 21/04/1952, Devils Lake, ND, 00/00/0000
Richard W. Niemann, 02/07/1946, St. Louis, MO, 00/00/0000
Austin Robbins, 30/09/1944, Leesburg, FL, 18/11/2009
Leroy Winfield, 04/02/1947, St. Louis, MO, 04/02/2011
Joseph Henry White, 16/11/1946, St. Louis, MO, 00/00/0000
Luke Robert Babbitt, 20/06/1989, Cincinnati, OH, 00/00/0000
Thomas Edward Henderson, 26/01/1952, Newberry, SC, 00/00/0000
Paul Anthony Pierce, 13/10/1977, Oakland, CA, 00/00/0000
Melvyn Jerome Davis, 09/11/1950, New York, NY, 00/00/0000
John Kenneth Spain, 06/10/1946, Houston, TX, 15/10/1990
Trenton Lavar Hassell, 04/03/1979, Clarksville, TN, 00/00/0000
Michael Wilson, 15/09/1959, Memphis, TN, 00/00/0000
Peter Shawn Chilcutt, 14/09/1968, Sumter, SC, 00/00/0000
Sylvester Norris, 18/02/1957, Jackson, MS, 00/00/0000
Charles Lawrence Davis, 07/09/1949, New York, NY, 00/00/0000
Charles Edward Davis, 05/10/1958, Nashville, TN, 00/00/0000
Marquis Antwane Daniels, 07/01/1981, Orlando, FL, 00/00/0000
John Payak, 20/11/1926, Rossford, OH, 27/02/2009
John W. Greig, 28/04/1961, Sacramento, CA, 00/00/0000
Joe Tom Strawder, 21/09/1940, Belle Glade, FL, 24/08/2005
Jacque Vaughn, 11/02/1975, Los Angeles, CA, 00/00/0000
Louie Dampier, 20/11/1944, Indianapolis, IN, 00/00/0000
John William Rudd, 07/08/1955, DeRidder, LA, 00/00/0000
Duncan Vann Williford, 26/01/1948, Fayetteville, NC, 00/00/0000
James A. Luisi, 02/11/1928, New York, NY, 07/06/2002
Charles E. Tyra, 16/08/1935, Louisville, KY, 29/12/2006
Mark Allen Olberding, 21/04/1956, Melrose, MN, 00/00/0000
Ernest Todd Mitchell, 26/07/1966, Toledo, OH, 00/00/0000
LuBara Dixon Simpkins, 06/04/1972, Fort Washington, MD, 00/00/0000
Devin Antoine Gray, 31/03/1972, Baltimore, MD, 00/00/0000
Walter Frazier, 29/03/1945, Atlanta, GA, 00/00/0000
Samuel E. Mitchell, 02/09/1963, Columbus, GA, 00/00/0000
Jason Anthony Richardson, 20/01/1981, Saginaw, MI, 00/00/0000
Robert Edris Davies, 15/01/1920, Harrisburg, PA, 22/04/1990
Jack Wayne Sikma, 14/11/1955, Kankankee, IL, 00/00/0000
Daniel Theodore Tieman, 30/11/1940, Covington, KY, 00/00/0000
Joseph F. Colone, 23/01/1926, Berwick, PA, 01/07/2009
Andre Spencer, 20/07/1964, Stockton, CA, 00/00/0000
Gary R. Alexander, 01/11/1969, Jacksonville, FL, 00/00/0000
Malcolm H. McMullen, 23/08/1927, Fostoria, OH, 11/04/1995
Darryl Dawkins, 11/01/1957, Orlando, FL, 00/00/0000
DeMarcus Amir Cousins, 13/08/1990, Mobile, AL, 00/00/0000
Lukas Robin Ridnour, 13/02/1981, Coeur DAlene, ID, 00/00/0000
Claude Felton Virden, 25/11/1947, Akron, OH, 00/00/0000
Dale Wayne Wilkinson, 18/03/1960, Pocatello, ID, 00/00/0000
Damien Lamont Wilkins, 11/01/1980, Washington, NC, 00/00/0000
Hugh Jesse Arnelle, 30/12/1933, New Rochelle, NY, 00/00/0000
Robert F. Gruenig, 12/03/1913, Chicago, IL, 11/08/1958
Corey Yasuto Gaines, 01/06/1965, Los Angeles, CA, 00/00/0000
Daniel Lewis Majerle, 09/09/1965, Traverse City, MI, 00/00/0000
DeWayne Jay Scales, 28/12/1958, Dallas, TX, 00/00/0000
Lonny Leroy Baxter, 27/07/1979, Silver Spring, MD, 00/00/0000
Norris J. Coleman, 27/09/1961, Jacksonville, FL, 00/00/0000
Alva L. Paine, 22/07/1919, Harrah, OK, 22/03/2008
Paul R. Neumann, 30/01/1938, Newport Harbor, CA, 00/00/0000
Wardell Stephen Curry, 14/03/1988, Akron, OH, 00/00/0000
James Singleton, 20/07/1981, Chicago, IL, 00/00/0000
Jeffrey Demarco Teague, 10/06/1988, Indianapolis, IN, 00/00/0000
Stephen Samuel Stipanovich, 17/11/1960, St. Louis, MO, 00/00/0000
Quincy Lavell Lewis, 26/06/1977, Little Rock, AR, 00/00/0000
Ryan Kenwood Hollins, 10/10/1984, Pasadena, CA, 00/00/0000
Joshua Malik Childress, 20/06/1983, Harbor City, CA, 00/00/0000
Gus Johnson, 13/12/1935, Akron, OH, 29/04/1987
Michael Bibby, 13/05/1978, Cherry Hill, NJ, 00/00/0000
Ollie Johnson, 11/05/1949, Philadelphia, PA, 00/00/0000
Doyle Cofer, 18/01/1923, Bruceville, IN, 15/01/1999
Chase Andrew Budinger, 22/05/1988, Encinatas, CA, 00/00/0000
Walter Scott Palmer, 23/10/1968, Ithaca, NY, 00/00/0000
Brian Keith Evans, 13/09/1973, Rockford, IL, 00/00/0000
Andrew John Panko, 29/11/1977, Harrisburg, PA, 00/00/0000
James W. Slaughter, 13/05/1928, Roanoke, VA, 02/08/1999
Henry Joseph Darcey, 03/03/1930, Oklahoma City, OK, 31/08/2009
Maurice Howard, 25/08/1954, Philadelphia, PA, 00/00/0000
Calvin Jerome Murphy, 09/05/1948, Norwalk, CT, 00/00/0000
Terry Gilbert Dischinger, 21/11/1940, Terre Haute, IN, 00/00/0000
John Arlington Hargis, 20/08/1920, Nacogdoches, TX, 02/01/1986
John Anthony Barnhill, 20/03/1938, Evansville, IN, 00/00/0000
Clarence Glover, 01/11/1947, Horse Caves, KY, 00/00/0000
Richard Leonard Adelman, 16/06/1946, Lynwood, CA, 00/00/0000
Eugene Williams, 01/04/1947, San Francisco, CA, 00/00/0000
Bobby Jackson, 13/03/1973, East Spencer, NC, 00/00/0000
Priest Lauderdale, 31/08/1973, Chicago, IL, 00/00/0000
Rudolph Anton LaRusso, 11/11/1937, Brooklyn, NY, 09/07/2004
Eugene Michael Guarilia, 13/09/1937, Duryea, PA, 00/00/0000
Johnny Harold High, 25/04/1957, Birmingham, AL, 13/06/1987
Albert Harrington, 17/02/1980, Los Angeles, CA, 00/00/0000
Fred W. Hetzel, 21/07/1942, Washington, DC, 00/00/0000
Ivan McFarlin, 26/04/1982, Missouri City, TX, 00/00/0000
William Cunningham, 25/03/1974, Augusta, GA, 00/00/0000
Andrew Charles Lang, 28/06/1966, Pine Bluff, AR, 00/00/0000
Trevor Wilson, 16/03/1968, Los Angeles, CA, 00/00/0000
Antonio Maurice Lang, 15/05/1972, Mobile, AL, 00/00/0000
Nathan Militzok, 03/05/1923, The Bronx, NY, 14/05/2009
Bob Wilkinson, 24/02/1938, LaPorte, IN, 00/00/0000
Theodore McClain, 30/08/1946, Nashville, TN, 00/00/0000
Ronald Keith Moore, 16/01/1962, New York, NY, 00/00/0000
Thomas Tracy Piotrowski, 17/10/1960, West Chester, PA, 00/00/0000
Jack Wade Moreland, 11/03/1938, Minden, LA, 19/12/1971
Charles Edge, 23/02/1950, Hampraca, MI, 00/00/0000
Michael Edward Lynn, 25/11/1945, Covina, CA, 00/00/0000
Charles F. Watson, 00/00/0000, Jane Lew, WV, 28/06/1971
Bryant Lamonica Stith, 10/12/1970, Emporia, VA, 00/00/0000
Thomas M. Kron, 20/02/1944, Tell City, IN, 29/11/2007
Christopher Scott Washburn, 13/05/1965, Hickory, NC, 00/00/0000
Michael Thomas Bradley, 18/04/1979, Worcester, MA, 00/00/0000
Daniel James O'Sullivan, 03/03/1968, Bronx, NY, 00/00/0000
James E. Collins, 24/11/1946, Syracuse, NY, 00/00/0000
Eddie B. Robinson, 19/04/1976, Flint, MI, 00/00/0000
Eugene William Ollrich, 30/06/1922, Whiting, IN, 16/06/2008
Mustafadeen Abdush Shakur, 18/08/1984, Philadelphia, PA, 00/00/0000
John Frederick Townsend, 20/09/1916, Indianapolis, IN, 04/12/2001
Dean Heath Garrett, 27/11/1966, Los Angeles, CA, 00/00/0000
John Wallace, 09/02/1974, Rochester, NY, 00/00/0000
Chris Richard, 25/12/1984, Lakeland, FL, 00/00/0000
Howard Hershey Carl, 07/06/1938, Chicago, IL, 24/10/2005
Kirk Patrick Snyder, 05/06/1983, Los Angeles, CA, 00/00/0000
Randolph Smith, 12/12/1948, Bellport, NY, 04/06/2009
Kevin M. Stacom, 04/09/1951, New York, NY, 00/00/0000
Leary Lee Lentz, 23/02/1945, Clarkton, MO, 00/00/0000
Joseph A. Nelson, 16/03/1927, Richfield, UT, 20/07/2009
William Clintard Robinzine, 20/01/1953, Chicago, IL, 16/09/1982
Michael Donnell Niles, 31/03/1955, Los Angeles, CA, 00/00/0000
Reggie Wayne Theus, 13/10/1957, Inglewood, CA, 00/00/0000
Bernard A. Toone, 14/07/1956, Yonkers, NY, 00/00/0000
Robert George Thornton, 10/07/1962, Los Angeles, CA, 00/00/0000
Urgel Wintermute, 09/07/1917, Portland, OR, 00/00/0000
Cherokee Bryan Parks, 11/10/1972, Huntington Beach, CA, 00/00/0000
Herschel David Baltimore, 21/06/1921, (ht) New Castle, PA, 01/01/1968
Melvin P. Bennett, 04/01/1955, Pittsburgh, PA, 00/00/0000
Robert Lackey, 04/04/1949, Evanston, IL, 04/06/2002
Alexander Murray Hannum, 19/07/1923, Los Angeles, CA, 18/01/2002
Dijon Lynn Thompson, 23/02/1983, Los Angeles, CA, 00/00/0000
Richard Laurel, 11/07/1954, Philadelphia, PA, 00/00/0000
Phillip D Woolpert, 15/12/1915, Danville, KY, 07/05/1987
Ralph Kim Drollinger, 20/04/1954, La Mesa, CA, 00/00/0000
Gregory Fuller Kite, 05/08/1961, Houston, TX, 00/00/0000
Cedric R. Hunter, 16/01/1965, Omaha, NE, 00/00/0000
James Dale Augustine, 27/02/1984, Midlothian, IL, 00/00/0000
Patrick Eddie, 27/12/1967, Milwaukee, WI, 00/00/0000
Edward Wisbar, 03/05/1916, (ht) Detroit, MI, 00/00/0000
Courtney Jason Alexander, 27/04/1977, Bridgeport, CT, 00/00/0000
Cory Lynn Alexander, 22/06/1973, Waynesboro, VA, 00/00/0000
Andre Rashawd Barrett, 21/02/1982, Bronx, NY, 00/00/0000
Terry C. Thomas, 20/08/1953, Detroit, MI, 26/10/1998
Albert Beard, 27/04/1942, Fort Valley, GA, 00/00/0000
John R. McConathy, 09/04/1930, Gibsland, LA, 00/00/0000
Walton Kirk, 03/09/1924, Mount Vernon, IL, 00/00/0000
Clint McDaniel, 26/02/1972, Tulsa, OK, 00/00/0000
Paul Russell Davis, 21/07/1984, Detroit, MI, 00/00/0000
Randy White, 04/11/1967, Shreveport, LA, 00/00/0000
Wardell Jackson, 18/07/1951, Yazoo City, MI, 00/00/0000
Tommie Lee Bowens, 07/07/1940, Okolona, MS, 00/00/0000
John Lee Williamson, 10/11/1951, New Haven, CT, 30/11/1996
Michael Eugene Gale, 18/07/1950, Philadelphia, PA, 00/00/0000
Jordan Williams, 11/10/1990, Torrington, CT, 00/00/0000
John Sam Williams, 26/10/1966, Los Angeles, CA, 00/00/0000
Michael D. Novak, 23/04/1915, Chicago, IL, 15/08/1978
Clifford Ray, 21/01/1949, Union, SC, 00/00/0000
Darnell Edred Jackson, 07/11/1985, Oklahoma City, OK, 00/00/0000
Eugene Ray Ellefson, 18/11/1927, Brookings, SD, 07/10/1994
Tony John Windis, 27/01/1933, (ht) Woodside, NY, 00/00/0000
Walter Wesley, 25/01/1945, Fort Myers, FL, 00/00/0000
Stevie Ray Hamer, 13/11/1973, Memphis, TN, 00/00/0000
Melvin Lamont McCants, 19/08/1967, Chicago, IL, 00/00/0000
Albert T. Sanders, 01/01/1950, Baton Rouge, LA, 04/05/1994
David Vanterpool, 31/03/1973, Daytona Beach, FL, 00/00/0000
Gerard L. Bush, 06/09/1914, Brooklyn, NY, 27/10/1976
Derrick Bernard Favors, 15/07/1991, Atlanta, GA, 00/00/0000
Kurk Lee, 03/06/1967, Baltimore, MD, 00/00/0000
John B. Hoekstra, 07/11/1917, Wichert, IL, 25/10/2006
Penny Ann Early (Hill), 30/05/1943, Chicago, IL, 00/00/0000
Brent Robert Barry, 31/12/1971, Hempstead, NY, 00/00/0000
Andrew Michael Phillip, 07/03/1922, Granite City, IL, 28/04/2001
Phil Zevenbergen, 13/04/1964, Seattle, WA, 00/00/0000
Charles E. Bloedorn, 28/05/1912, , NC, 20/05/1998
Joshua David Grant, 07/08/1967, Salt Lake City, UT, 00/00/0000
Paul Joseph Arizin, 09/04/1928, Philadelphia, PA, 12/12/2006
Wyatt Boswell, 00/00/0000, Greenville, MS, 19/10/1964
McKinley Singleton, 29/10/1961, Memphis, TN, 00/00/0000
Gus Williams, 10/10/1953, Mount Vernon, NY, 00/00/0000
Guy Bernard Williams, 01/07/1960, Los Angeles, CA, 00/00/0000
Eric Mobley, 01/02/1970, Bronx, NY, 00/00/0000
Hollis Douglas Sims, 29/06/1943, Elba, AL, 00/00/0000
Allen Charles Terry, 27/09/1950, Long Beach, CA, 00/00/0000
Alvin Leroy Scott, 14/09/1955, Cleveland, TN, 00/00/0000
Robert J. Allen, 17/07/1946, (ht) Port Huron, MI, 00/00/0000
Bernard Ray Blume, 23/09/1958, Valdosta, GA, 00/00/0000
Michael Jeffrey Jordan, 17/02/1963, Brooklyn, NY, 00/00/0000
George E. Stone, 09/02/1946, Murray, KY, 00/00/0000
Frederick Appleton Schaus, 30/06/1925, Newark, OH, 10/02/2010
Chris Dean Carr, 12/03/1974, Ironton, MI, 00/00/0000
Paul V. Cloyd, 13/06/1920, Madison, WI, 28/12/2005
George R. Blaney, 12/11/1939, Jersey City, NJ, 00/00/0000
Chariton Arnold Ferrin, 29/07/1925, Salt Lake City, UT, 00/00/0000
Ronald Murray, 29/07/1979, Philadelphia, PA, 00/00/0000
Wayne Pack, 05/07/1950, Indianapolis, IN, 00/00/0000
Rodney King Thorn, 23/05/1941, Princeton, WV, 00/00/0000
Dontonio Wingfield, 23/06/1974, Albany, GA, 00/00/0000
Kenneth Henry Fields, 09/02/1962, Iowa City, IA, 00/00/0000
David John Corzine, 25/04/1956, Arlington Heights, IL, 00/00/0000
Guy Mitchell, 00/00/0000, Hutchinson, KS, 00/00/0000
Rickey Darnell Brown, 20/08/1958, Madison County, MS, 00/00/0000
Thomas Jerome Hawkins, 22/12/1936, Chicago, IL, 00/00/0000
World B. Free, 09/12/1953, Atlanta, GA, 00/00/0000
Stephen Christopher Howard, 15/07/1970, Dallas, TX, 00/00/0000
Tellis Joseph Frank, 26/04/1965, Gary, IN, 00/00/0000
William Anthony Blalock, 08/09/1983, Boston, MA, 00/00/0000
Kevin Wesley Love, 07/09/1988, Santa Monica, CA, 00/00/0000
Kareem Lamar Rush, 30/10/1980, Kansas City, MO, 00/00/0000
Kelvin Parnell Upshaw, 24/01/1963, Chicago, IL, 00/00/0000
Charles C. Jordan, 31/01/1954, Indianapolis, IN, 00/00/0000
Nicholas Mantis, 07/12/1935, East Chicago, IN, 00/00/0000
Robert C. Nugent, 18/09/1915, Syracuse, NY, 04/06/1995
Matthew Wayne Freije, 02/10/1981, Overland Park, KS, 00/00/0000
Timothy Daniel McCormick, 10/03/1962, Detroit, MI, 00/00/0000
Wallace Clayton Jones, 14/07/1926, Harlan, KY, 00/00/0000
Harold Pressley, 14/07/1963, Bronx, NY, 00/00/0000
